"Дата","Цена","Откр.","Макс.","Мин.","Объём","Изм. %"
"23.09.2013","101,82","102,12","102,43","101,30","79,85M","-0,53%"
"20.09.2013","102,36","101,63","102,61","101,37","80,17M","0,03%"
"19.09.2013","102,33","102,50","103,63","101,89","160,73M","2,55%"
"18.09.2013","99,79","99,60","100,63","99,03","109,58M","0,19%"
"17.09.2013","99,60","98,38","99,60","97,89","69,42M","0,64%"
"16.09.2013","98,97","96,76","99,04","96,71","112,09M","3,29%"
"13.09.2013","95,82","95,00","95,89","94,64","57,99M","0,30%"
"12.09.2013","95,53","95,98","96,14","94,24","80,57M","0,03%"
"11.09.2013","95,50","96,45","96,73","95,25","68,87M","-1,09%"
"10.09.2013","96,55","95,49","96,92","94,88","118,42M","1,84%"
"09.09.2013","94,81","93,01","95,06","93,01","127,37M","2,53%"
"06.09.2013","92,47","92,73","95,00","91,77","167,51M","-0,33%"
"05.09.2013","92,78","90,80","93,18","90,21","113,38M","2,71%"
"04.09.2013","90,33","90,09","90,57","89,40","52,92M","-0,13%"
"03.09.2013","90,45","89,99","91,12","89,61","87,95M","1,08%"
"02.09.2013","89,48","88,96","90,04","88,53","46,21M","1,42%"
"30.08.2013","88,23","90,05","90,05","87,75","67,27M","-1,77%"
"29.08.2013","89,82","89,71","90,65","89,32","61,76M","0,48%"
"28.08.2013","89,39","89,71","90,41","88,65","89,34M","-0,74%"
"27.08.2013","90,06","90,62","90,95","89,70","75,40M","-1,35%"
"26.08.2013","91,29","92,40","92,85","90,82","38,70M","-0,67%"
"23.08.2013","91,91","92,40","92,80","91,56","57,17M","-0,18%"
"22.08.2013","92,08","89,94","92,55","89,80","88,21M","1,60%"
"21.08.2013","90,63","91,85","92,61","89,90","102,75M","-1,22%"
"20.08.2013","91,75","92,91","92,92","91,50","86,55M","-1,98%"
"19.08.2013","93,60","94,00","94,41","93,24","65,11M","-0,21%"
"16.08.2013","93,80","95,77","95,83","93,57","77,26M","-1,70%"
"15.08.2013","95,42","97,63","97,96","95,20","65,75M","-2,63%"
"14.08.2013","98,00","97,50","98,25","97,13","55,34M","0,63%"
"13.08.2013","97,39","96,51","97,95","96,45","66,26M","1,19%"
"12.08.2013","96,24","95,75","96,37","94,76","50,57M","0,56%"
"09.08.2013","95,70","94,50","95,78","93,93","59,58M","1,79%"
"08.08.2013","94,02","94,85","95,22","93,32","53,36M","-0,41%"
"07.08.2013","94,41","94,31","95,28","94,07","52,97M","-0,32%"
"06.08.2013","94,71","95,80","96,19","94,63","40,54M","-1,57%"
"05.08.2013","96,22","96,90","97,47","96,02","39,86M","-0,79%"
"02.08.2013","96,99","97,37","97,89","95,63","63,98M","0,15%"
"01.08.2013","96,84","95,96","97,00","95,80","56,40M","1,69%"
"31.07.2013","95,23","94,06","95,59","93,66","64,13M","1,24%"
"30.07.2013","94,06","94,50","95,08","93,75","57,79M","-0,23%"
"29.07.2013","94,28","94,78","95,60","94,22","45,76M","-0,56%"
"26.07.2013","94,81","96,45","96,70","94,75","80,18M","-1,00%"
"25.07.2013","95,77","96,20","96,97","95,56","85,61M","-0,72%"
"24.07.2013","96,46","96,92","97,48","95,70","98,48M","-0,40%"
"23.07.2013","96,85","98,43","99,04","96,75","75,23M","-0,94%"
"22.07.2013","97,77","100,00","100,43","97,75","73,01M","-2,22%"
"19.07.2013","99,99","98,00","101,26","97,66","83,91M","1,63%"
"18.07.2013","98,39","101,01","101,50","97,93","97,31M","-2,73%"
"17.07.2013","101,15","99,32","101,30","98,75","71,79M","1,69%"
"16.07.2013","99,47","99,90","101,36","99,10","90,13M","-0,43%"
"15.07.2013","99,90","98,80","100,45","98,45","105,74M","1,35%"
"12.07.2013","98,57","95,45","98,75","95,17","119,86M","3,20%"
"11.07.2013","95,51","92,06","95,57","92,05","112,55M","4,79%"
"10.07.2013","91,14","92,40","92,76","90,75","51,97M","-1,35%"
"09.07.2013","92,39","93,50","93,63","92,00","48,53M","-0,48%"
"08.07.2013","92,84","92,80","93,47","91,80","53,67M","-0,39%"
"05.07.2013","93,20","94,50","94,86","92,85","69,16M","-0,80%"
"04.07.2013","93,95","93,51","94,59","92,32","58,63M","0,98%"
"03.07.2013","93,04","94,02","94,12","92,70","55,72M","-1,86%"
"02.07.2013","94,80","95,26","95,77","94,07","55,40M","-0,65%"
"01.07.2013","95,42","93,83","95,65","93,01","66,47M","1,86%"
"28.06.2013","93,68","93,91","94,65","92,25","81,70M","0,47%"
"27.06.2013","93,24","93,05","93,74","91,88","76,61M","0,79%"
"26.06.2013","92,51","89,99","92,65","89,30","94,54M","3,28%"
"25.06.2013","89,57","89,00","90,64","88,81","88,49M","0,78%"
"24.06.2013","88,88","90,43","91,70","88,54","91,75M","-2,86%"
"21.06.2013","91,50","90,91","93,18","90,10","79,97M","0,22%"
"20.06.2013","91,30","92,87","92,89","91,10","103,33M","-3,46%"
"19.06.2013","94,57","96,18","96,57","94,08","63,19M","-1,87%"
"18.06.2013","96,37","95,30","96,90","95,08","63,81M","0,76%"
"17.06.2013","95,64","94,05","95,95","93,90","79,18M","2,07%"
"14.06.2013","93,70","92,97","94,09","91,42","88,55M","2,10%"
"13.06.2013","91,77","92,80","93,49","90,37","119,34M","-3,05%"
"11.06.2013","94,66","97,50","98,47","94,02","96,75M","-3,21%"
"10.06.2013","97,80","99,80","100,63","97,41","68,51M","-1,41%"
"07.06.2013","99,20","97,62","99,56","96,93","79,91M","2,48%"
"06.06.2013","96,80","97,24","98,15","96,30","65,83M","-0,72%"
"05.06.2013","97,50","98,21","99,20","97,20","80,54M","-1,31%"
"04.06.2013","98,79","99,73","101,50","98,73","79,72M","0,09%"
"03.06.2013","98,70","97,79","100,65","96,88","102,25M","-0,35%"
"31.05.2013","99,05","100,50","100,77","97,75","86,35M","-1,02%"
"30.05.2013","100,07","100,00","100,98","98,78","79,55M","0,11%"
"29.05.2013","99,96","103,48","103,55","99,90","84,54M","-3,98%"
"28.05.2013","104,10","103,21","104,87","103,20","66,31M","1,20%"
"27.05.2013","102,87","103,47","103,79","102,04","47,53M","-0,20%"
"24.05.2013","103,08","106,00","106,49","102,38","108,57M","-2,34%"
"23.05.2013","105,55","108,87","108,95","105,53","94,22M","-4,69%"
"22.05.2013","110,74","108,85","111,44","108,85","106,41M","1,73%"
"21.05.2013","108,86","106,50","109,39","105,87","77,41M","2,07%"
"20.05.2013","106,65","105,60","107,19","105,17","76,24M","1,39%"
"17.05.2013","105,19","102,50","105,33","101,80","74,46M","2,75%"
"16.05.2013","102,37","103,32","103,95","102,24","55,05M","-0,73%"
"15.05.2013","103,12","104,50","104,58","102,34","63,05M","-0,80%"
"14.05.2013","103,95","103,10","104,90","102,80","59,64M","0,71%"
"13.05.2013","103,22","103,52","103,93","101,90","84,12M","-0,34%"
"10.05.2013","103,57","105,17","105,89","103,52","32,33M","-2,07%"
"08.05.2013","105,76","105,04","105,90","104,25","60,04M","0,50%"
"07.05.2013","105,23","102,20","105,40","101,62","105,00M","2,67%"
"06.05.2013","102,49","103,35","103,38","102,01","51,59M","-0,50%"
"03.05.2013","103,00","101,30","103,01","100,50","52,66M","2,12%"
"02.05.2013","100,86","98,05","101,28","98,05","49,35M","1,77%"
"30.04.2013","99,11","95,48","99,31","94,60","90,61M","4,70%"
"29.04.2013","94,66","95,60","96,84","94,65","40,53M","-1,19%"
"26.04.2013","95,80","96,10","96,98","95,07","59,96M","-0,69%"
"25.04.2013","96,47","98,05","99,40","96,20","92,00M","-1,52%"
"24.04.2013","97,96","96,88","98,76","96,49","90,59M","1,49%"
"23.04.2013","96,52","95,00","96,58","94,00","73,62M","1,55%"
"22.04.2013","95,05","97,06","98,05","94,67","62,36M","-1,40%"
"19.04.2013","96,40","96,22","97,60","95,63","64,96M","1,01%"
"18.04.2013","95,44","94,42","96,48","94,21","73,69M","1,04%"
"17.04.2013","94,46","96,05","96,72","93,70","77,19M","-1,42%"
"16.04.2013","95,82","95,00","96,92","94,80","79,11M","0,21%"
"15.04.2013","95,62","97,38","97,83","95,05","91,87M","-2,79%"
"12.04.2013","98,36","100,00","100,28","98,16","63,45M","-3,95%"
"11.04.2013","102,40","103,63","103,74","101,80","63,13M","-0,94%"
"10.04.2013","103,37","103,00","103,55","102,13","76,39M","0,85%"
"09.04.2013","102,50","101,12","102,69","100,65","67,46M","2,02%"
"08.04.2013","100,47","99,77","100,79","99,66","53,43M","1,22%"
"05.04.2013","99,26","99,95","100,70","98,36","69,64M","-0,67%"
"04.04.2013","99,93","98,86","101,10","98,34","96,68M","0,47%"
"03.04.2013","99,46","99,03","99,67","98,60","66,44M","0,34%"
"02.04.2013","99,12","98,04","99,42","97,79","82,90M","1,11%"
"01.04.2013","98,03","98,25","99,49","97,75","40,32M","-0,84%"
"29.03.2013","98,86","98,99","99,32","98,22","25,10M","0,26%"
"28.03.2013","98,60","96,37","98,74","95,35","123,60M","1,79%"
"27.03.2013","96,87","97,98","98,07","95,70","125,87M","-0,25%"
"26.03.2013","97,11","98,73","99,30","96,81","119,77M","-1,61%"
"25.03.2013","98,70","100,48","101,18","98,44","83,35M","-0,67%"
"22.03.2013","99,37","101,04","101,19","99,21","97,06M","-2,29%"
"21.03.2013","101,70","102,80","103,52","101,57","83,77M","-0,66%"
"20.03.2013","102,38","99,50","102,44","99,43","126,36M","2,67%"
"19.03.2013","99,72","100,46","101,30","98,86","112,78M","-0,74%"
"18.03.2013","100,46","102,50","102,59","99,30","139,26M","-3,79%"
"15.03.2013","104,42","105,60","105,94","104,05","66,85M","-0,37%"
"14.03.2013","104,81","104,43","105,55","103,75","70,82M","0,36%"
"13.03.2013","104,43","105,75","106,05","104,36","69,93M","-1,55%"
"12.03.2013","106,07","106,88","107,08","105,61","58,45M","-0,66%"
"11.03.2013","106,78","106,11","107,48","106,11","80,72M","1,40%"
"07.03.2013","105,31","105,35","105,96","104,91","46,28M","-0,02%"
"06.03.2013","105,33","104,40","105,89","104,29","65,08M","1,37%"
"05.03.2013","103,91","103,66","104,44","103,29","83,27M","0,98%"
"04.03.2013","102,90","102,80","103,43","102,15","52,46M","-0,18%"
"01.03.2013","103,09","104,00","104,29","102,60","60,71M","-1,42%"
"28.02.2013","104,57","104,30","104,80","103,53","69,12M","1,08%"
"27.02.2013","103,45","104,40","104,76","102,85","59,55M","-0,66%"
"26.02.2013","104,14","105,38","105,38","103,44","94,81M","-2,32%"
"25.02.2013","106,61","106,30","107,00","105,61","43,23M","0,46%"
"22.02.2013","106,12","107,00","107,48","105,95","51,47M","-0,58%"
"21.02.2013","106,74","106,31","106,89","105,49","79,18M","-1,00%"
"20.02.2013","107,82","108,90","109,00","107,00","76,41M","-0,84%"
"19.02.2013","108,73","106,06","108,77","105,94","83,38M","2,35%"
"18.02.2013","106,23","105,12","106,38","104,38","64,93M","1,09%"
"15.02.2013","105,08","107,89","107,98","105,05","98,64M","-2,36%"
"14.02.2013","107,62","108,70","111,50","107,27","140,88M","-1,08%"
"13.02.2013","108,80","109,16","109,34","107,80","73,51M","0,29%"
"12.02.2013","108,48","106,54","109,24","106,54","106,18M","1,35%"
"11.02.2013","107,04","107,01","108,45","107,00","58,15M","-0,04%"
"08.02.2013","107,08","105,99","107,63","105,01","80,30M","1,35%"
"07.02.2013","105,65","106,72","107,29","105,23","90,22M","-1,08%"
"06.02.2013","106,80","108,29","110,08","106,39","102,46M","-0,88%"
"05.02.2013","107,75","106,80","108,15","106,67","55,37M","0,51%"
"04.02.2013","107,20","108,79","109,15","107,20","69,88M","-1,07%"
"01.02.2013","108,36","109,54","110,47","107,77","114,55M","-1,12%"
"31.01.2013","109,59","107,41","109,64","106,62","205,60M","1,66%"
"30.01.2013","107,80","107,20","108,47","106,95","121,19M","1,17%"
"29.01.2013","106,55","107,20","108,30","106,15","131,45M","-0,33%"
"28.01.2013","106,90","103,96","107,12","103,93","141,25M","3,12%"
"25.01.2013","103,67","102,40","103,85","101,93","87,25M","1,16%"
"24.01.2013","102,48","103,07","103,07","101,92","81,71M","-0,94%"
"23.01.2013","103,45","102,73","103,65","102,18","91,85M","1,07%"
"22.01.2013","102,35","103,70","103,85","102,07","85,61M","-1,24%"
"21.01.2013","103,64","103,50","103,95","102,78","77,70M","0,15%"
"18.01.2013","103,48","101,50","103,55","101,50","110,21M","2,30%"
"17.01.2013","101,15","99,90","101,33","99,54","83,90M","1,18%"
"16.01.2013","99,97","99,85","100,13","99,19","67,77M","0,12%"
"15.01.2013","99,85","100,61","101,00","99,78","80,03M","-1,13%"
"14.01.2013","100,99","99,72","101,27","99,57","83,91M","1,44%"
"11.01.2013","99,56","98,80","99,76","98,48","72,44M","1,17%"
"10.01.2013","98,41","98,30","98,55","97,96","48,07M","0,18%"
"09.01.2013","98,23","98,40","98,65","97,81","60,38M","-0,14%"
"08.01.2013","98,37","96,50","98,50","96,12","93,02M","5,84%"
"28.12.2012","92,94","92,90","93,34","92,40","40,33M","0,13%"
"27.12.2012","92,82","92,48","93,51","92,22","40,30M","0,51%"
"26.12.2012","92,35","92,39","92,55","91,60","30,26M","-0,03%"
"25.12.2012","92,38","92,76","93,11","92,38","19,96M","-0,13%"
"24.12.2012","92,50","93,21","93,21","92,33","36,12M","-1,07%"
"21.12.2012","93,50","93,52","93,99","93,17","51,22M","-1,26%"
"20.12.2012","94,69","94,00","94,85","93,60","62,42M","0,17%"
"19.12.2012","94,53","95,38","96,03","94,45","76,54M","-0,61%"
"18.12.2012","95,11","94,00","95,30","93,94","81,44M","1,68%"
"17.12.2012","93,54","93,53","93,60","93,01","44,90M","0,13%"
"14.12.2012","93,42","93,29","93,86","93,03","47,56M","0,03%"
"13.12.2012","93,39","93,63","93,84","92,68","68,69M","-0,50%"
"12.12.2012","93,86","93,76","94,10","93,60","49,31M","0,36%"
"11.12.2012","93,52","93,59","93,87","93,11","53,46M","-0,07%"
"10.12.2012","93,59","93,40","94,19","92,77","72,02M","0,42%"
"07.12.2012","93,20","93,75","93,85","92,02","90,58M","-0,41%"
"06.12.2012","93,58","93,71","94,11","93,10","62,37M","-0,27%"
"05.12.2012","93,83","92,30","93,95","92,17","100,00M","2,17%"
"04.12.2012","91,84","92,20","92,61","91,57","67,73M","-1,03%"
"03.12.2012","92,80","91,41","92,80","90,84","96,79M","1,52%"
"30.11.2012","91,41","87,76","91,60","87,30","233,23M","3,98%"
"29.11.2012","87,91","88,90","88,90","87,73","64,68M","0,21%"
"28.11.2012","87,73","88,77","88,79","87,40","88,21M","-1,65%"
"27.11.2012","89,20","89,62","89,84","88,90","51,72M","0,00%"
"26.11.2012","89,20","89,44","90,13","89,02","67,16M","-0,12%"
"23.11.2012","89,31","88,28","89,41","88,17","74,28M","1,48%"
"22.11.2012","88,01","88,01","88,28","87,30","52,44M","0,15%"
"21.11.2012","87,88","86,50","88,07","86,10","59,97M","1,01%"
"20.11.2012","87,00","87,40","87,75","86,68","51,27M","-0,39%"
"19.11.2012","87,34","86,61","87,60","86,12","79,18M","1,58%"
"16.11.2012","85,98","85,89","86,61","85,21","64,49M","-0,13%"
"15.11.2012","86,09","84,00","86,36","83,85","70,31M","1,62%"
"14.11.2012","84,72","85,10","85,50","83,75","92,90M","0,49%"
"13.11.2012","84,31","86,34","86,34","84,05","99,05M","-2,85%"
"12.11.2012","86,78","86,02","86,95","85,25","59,44M","1,14%"
"09.11.2012","85,80","86,00","86,32","84,82","95,03M","-0,63%"
"08.11.2012","86,34","89,25","89,89","85,90","165,13M","-4,01%"
"07.11.2012","89,95","91,75","91,77","89,71","74,82M","-1,52%"
"06.11.2012","91,34","91,82","91,92","91,11","44,94M","-0,66%"
"02.11.2012","91,95","91,99","92,64","91,48","65,87M","0,12%"
"01.11.2012","91,84","91,60","92,06","90,20","75,24M","0,05%"
"31.10.2012","91,79","91,27","92,20","91,20","52,08M","0,65%"
"30.10.2012","91,20","91,30","92,25","91,12","53,67M","-0,55%"
"29.10.2012","91,70","91,65","92,19","91,12","42,77M","-0,27%"
"26.10.2012","91,95","92,20","92,31","91,36","74,42M","-1,01%"
"25.10.2012","92,89","93,29","93,83","92,76","56,07M","-0,52%"
"24.10.2012","93,38","94,03","94,20","92,80","70,77M","-0,22%"
"23.10.2012","93,59","93,81","94,06","93,07","82,36M","-0,54%"
"22.10.2012","94,10","92,70","94,38","92,60","74,30M","0,98%"
"19.10.2012","93,19","93,45","93,65","92,72","54,65M","-0,54%"
"18.10.2012","93,70","93,23","94,07","93,18","87,82M","0,62%"
"17.10.2012","93,12","92,20","93,31","92,10","87,60M","1,01%"
"16.10.2012","92,19","92,10","92,20","91,11","69,67M","1,00%"
"15.10.2012","91,28","91,50","92,27","90,95","60,38M","-0,24%"
"12.10.2012","91,50","92,50","92,57","91,25","64,44M","-1,23%"
"11.10.2012","92,64","91,80","92,95","91,80","67,19M","0,38%"
"10.10.2012","92,29","92,25","92,47","91,82","76,74M","-0,37%"
"09.10.2012","92,63","92,99","93,08","92,06","66,85M","0,03%"
"08.10.2012","92,60","92,70","92,89","92,20","67,93M","-0,45%"
"05.10.2012","93,02","92,02","93,52","91,71","105,44M","1,69%"
"04.10.2012","91,47","92,37","92,47","90,75","88,36M","-0,49%"
"03.10.2012","91,92","91,52","92,64","90,94","92,19M","0,02%"
"02.10.2012","91,90","92,00","92,24","91,14","92,22M","-0,47%"
"01.10.2012","92,33","90,61","92,34","90,61","96,87M","1,47%"
"28.09.2012","90,99","90,97","91,30","90,23","115,66M","1,02%"
"27.09.2012","90,07","91,48","91,64","89,45","128,30M","-0,75%"
"26.09.2012","90,75","93,00","93,14","90,56","122,38M","-3,20%"
"25.09.2012","93,75","94,35","94,46","93,46","86,91M","-0,45%"
"24.09.2012","94,17","93,80","94,20","93,33","70,28M","0,01%"
"21.09.2012","94,16","94,48","94,60","93,58","110,06M","0,42%"
"20.09.2012","93,77","93,15","93,97","92,62","135,17M","-0,01%"
"19.09.2012","93,78","94,80","95,28","92,81","314,61M","-1,02%"
"18.09.2012","94,75","95,01","96,67","94,57","146,34M","-0,86%"
"17.09.2012","95,57","96,32","96,38","94,48","215,45M","-1,52%"
"14.09.2012","97,05","95,00","98,09","94,77","249,37M","4,64%"
"13.09.2012","92,75","93,36","93,71","92,40","80,88M","-0,89%"
"12.09.2012","93,58","94,30","94,49","93,40","94,91M","-0,48%"
"11.09.2012","94,03","93,70","94,24","93,37","77,19M","-0,43%"
"10.09.2012","94,44","93,60","94,61","93,28","79,36M","0,62%"
"07.09.2012","93,86","94,32","95,76","93,62","158,55M","-0,10%"
"06.09.2012","93,95","93,27","94,17","92,45","143,88M","1,18%"
"05.09.2012","92,85","92,86","93,13","92,22","93,17M","-0,26%"
"04.09.2012","93,09","94,15","94,73","93,03","77,52M","-1,05%"
"03.09.2012","94,08","93,20","94,50","93,17","59,76M","0,99%"
"31.08.2012","93,16","93,61","94,18","93,00","86,07M","-0,35%"
"30.08.2012","93,49","94,39","94,79","93,41","78,36M","-1,11%"
"29.08.2012","94,54","94,50","95,48","94,13","126,52M","0,06%"
"28.08.2012","94,48","92,69","94,80","92,48","130,67M","1,80%"
"27.08.2012","92,81","93,47","93,75","92,51","75,91M","-0,11%"
"24.08.2012","92,91","92,50","93,47","92,17","100,63M","-0,14%"
"23.08.2012","93,04","93,35","95,05","92,90","150,29M","0,53%"
"22.08.2012","92,55","92,80","93,45","92,23","82,54M","-1,09%"
"21.08.2012","93,57","91,93","93,60","91,93","95,93M","2,24%"
"20.08.2012","91,52","92,24","92,45","91,12","93,10M","-0,58%"
"17.08.2012","92,05","93,35","93,39","92,00","81,59M","-0,83%"
"16.08.2012","92,82","93,50","93,80","92,33","80,65M","-0,17%"
"15.08.2012","92,98","93,14","93,20","91,72","116,03M","-0,64%"
"14.08.2012","93,58","93,48","94,15","93,11","74,82M","0,43%"
"13.08.2012","93,18","93,13","94,44","92,86","95,86M","0,36%"
"10.08.2012","92,85","93,34","93,35","91,95","88,35M","-1,09%"
"09.08.2012","93,87","94,39","95,35","93,01","110,87M","-0,07%"
"08.08.2012","93,94","93,51","94,30","92,82","94,89M","-0,03%"
"07.08.2012","93,97","92,99","94,44","92,56","115,33M","0,72%"
"06.08.2012","93,30","91,91","94,07","91,40","185,82M","1,79%"
"03.08.2012","91,66","88,79","91,87","88,45","126,33M","3,23%"
"02.08.2012","88,79","89,39","91,07","87,40","154,26M","-0,67%"
"01.08.2012","89,39","89,50","90,89","89,30","92,77M","-0,38%"
"31.07.2012","89,73","91,50","91,73","89,41","104,65M","-1,65%"
"30.07.2012","91,24","90,50","91,75","90,50","89,80M","1,03%"
"27.07.2012","90,31","89,10","90,44","88,24","115,11M","2,10%"
"26.07.2012","88,45","87,00","88,95","86,07","155,94M","1,78%"
"25.07.2012","86,90","84,00","87,18","83,01","204,99M","2,90%"
"24.07.2012","84,45","87,00","87,00","84,43","139,89M","-1,80%"
"23.07.2012","86,00","89,25","89,30","85,51","151,25M","-4,57%"
"20.07.2012","90,12","91,65","91,78","90,11","81,33M","-2,20%"
"19.07.2012","92,15","92,15","92,90","91,86","102,10M","0,60%"
"18.07.2012","91,60","91,50","92,15","91,11","69,04M","0,42%"
"17.07.2012","91,22","91,48","92,34","91,00","114,04M","0,41%"
"16.07.2012","90,85","91,00","91,28","90,35","71,92M","-0,14%"
"13.07.2012","90,98","89,98","91,08","89,42","96,08M","2,32%"
"12.07.2012","88,92","89,80","90,09","88,37","106,41M","-1,21%"
"11.07.2012","90,01","90,57","90,86","89,27","113,42M","-1,09%"
"10.07.2012","91,00","89,55","91,75","89,36","114,59M","1,09%"
"09.07.2012","90,02","88,88","90,37","88,70","99,33M","0,92%"
"06.07.2012","89,20","90,42","91,37","88,75","127,34M","-1,89%"
"05.07.2012","90,92","90,55","92,43","89,95","171,35M","-0,20%"
"04.07.2012","91,10","90,63","91,25","89,65","74,89M","0,18%"
"03.07.2012","90,94","88,00","91,07","87,96","147,06M","3,75%"
"02.07.2012","87,65","86,17","88,14","85,76","124,20M","1,46%"
"29.06.2012","86,39","84,03","86,46","84,02","134,36M","4,34%"
"28.06.2012","82,80","84,98","84,98","82,65","106,43M","-2,01%"
"27.06.2012","84,50","83,97","84,84","83,25","95,35M","1,08%"
"26.06.2012","83,60","82,40","84,34","82,40","103,69M","1,58%"
"25.06.2012","82,30","83,76","83,89","81,92","103,22M","-1,74%"
"22.06.2012","83,76","84,24","84,35","83,38","110,17M","-1,87%"
"21.06.2012","85,36","85,00","86,39","84,36","123,30M","-0,43%"
"20.06.2012","85,73","86,96","87,26","85,51","91,97M","-1,41%"
"19.06.2012","86,96","85,92","87,12","85,53","117,56M","0,88%"
"18.06.2012","86,20","85,30","86,59","85,24","148,84M","2,21%"
"15.06.2012","84,34","83,70","84,77","83,06","139,14M","1,55%"
"14.06.2012","83,05","82,72","83,36","82,48","95,19M","0,01%"
"13.06.2012","83,04","82,08","83,50","81,50","148,41M","1,79%"
"09.06.2012","81,58","81,99","82,28","81,37","27,76M","0,25%"
"08.06.2012","81,38","82,20","82,23","80,41","180,11M","-2,47%"
"07.06.2012","83,44","81,10","83,75","79,91","210,83M","3,50%"
"06.06.2012","80,62","78,99","80,84","77,77","179,16M","3,21%"
"05.06.2012","78,11","78,89","79,79","77,40","134,18M","0,01%"
"04.06.2012","78,10","77,49","78,87","76,25","163,45M","-0,96%"
"01.06.2012","78,86","81,60","82,15","77,95","195,31M","-3,46%"
"31.05.2012","81,69","82,37","83,52","80,52","261,42M","-0,84%"
"30.05.2012","82,38","83,41","83,79","81,84","207,46M","-2,09%"
"29.05.2012","84,14","80,96","84,17","80,31","217,45M","4,69%"
"28.05.2012","80,37","80,89","81,86","79,95","104,53M","0,63%"
"25.05.2012","79,87","81,12","82,90","79,85","175,51M","-1,93%"
"24.05.2012","81,44","79,51","81,77","77,80","224,62M","3,55%"
"23.05.2012","78,65","81,34","81,50","78,57","188,31M","-5,04%"
"22.05.2012","82,82","82,70","83,36","80,70","185,39M","1,06%"
"21.05.2012","81,95","78,95","82,05","78,25","205,76M","4,81%"
"18.05.2012","78,19","78,90","81,08","75,30","391,70M","-3,12%"
"17.05.2012","80,71","87,00","87,30","79,79","306,00M","-7,13%"
"16.05.2012","86,91","86,92","87,91","86,50","181,68M","-1,45%"
"15.05.2012","88,19","87,49","88,90","86,22","170,38M","0,73%"
"14.05.2012","87,55","90,39","90,55","87,42","105,54M","-3,78%"
"12.05.2012","90,99","90,50","91,09","90,21","18,76M","-0,05%"
"11.05.2012","91,04","90,94","91,22","89,46","104,56M","-0,82%"
"10.05.2012","91,79","89,71","91,84","89,27","111,58M","2,52%"
"08.05.2012","89,53","89,02","90,40","87,63","104,48M","1,16%"
"07.05.2012","88,50","89,00","89,87","86,00","86,03M","-2,12%"
"05.05.2012","90,42","90,52","90,98","90,09","23,11M","-0,45%"
"04.05.2012","90,83","92,12","92,64","90,32","154,98M","-1,86%"
"03.05.2012","92,55","93,30","93,64","92,12","106,46M","-0,55%"
"02.05.2012","93,06","94,47","95,69","93,06","106,14M","-0,95%"
"28.04.2012","93,95","93,79","94,16","93,52","14,10M","0,17%"
"27.04.2012","93,79","92,30","94,12","91,85","116,57M","1,26%"
"26.04.2012","92,62","94,08","94,28","91,61","99,34M","-1,21%"
"25.04.2012","93,75","93,15","94,13","93,15","101,94M","1,19%"
"24.04.2012","92,65","92,60","93,61","91,44","119,39M","0,12%"
"23.04.2012","92,54","94,55","94,71","91,98","116,40M","-2,59%"
"20.04.2012","95,00","93,91","95,29","93,64","122,24M","0,69%"
"19.04.2012","94,35","93,08","94,84","92,88","147,57M","1,56%"
"18.04.2012","92,90","94,00","94,68","92,61","139,56M","-0,35%"
"17.04.2012","93,23","92,49","93,39","91,14","160,23M","1,00%"
"16.04.2012","92,31","93,52","93,74","91,43","189,48M","-1,99%"
"13.04.2012","94,18","94,03","95,13","93,60","135,30M","-1,29%"
"12.04.2012","95,41","96,40","96,74","94,60","141,56M","-0,61%"
"11.04.2012","96,00","94,89","97,16","94,62","161,91M","0,47%"
"10.04.2012","95,55","95,79","96,87","95,30","181,69M","-0,39%"
"09.04.2012","95,92","95,31","95,99","93,51","168,41M","0,29%"
"06.04.2012","95,64","97,40","97,75","95,42","116,22M","-1,83%"
"05.04.2012","97,42","96,60","97,56","94,65","206,11M","1,30%"
"04.04.2012","96,17","97,05","97,95","96,01","178,63M","-1,87%"
"03.04.2012","98,00","96,07","98,23","95,67","220,73M","3,02%"
"02.04.2012","95,13","95,40","96,20","94,46","145,72M","0,28%"
"30.03.2012","94,86","94,92","96,00","94,02","213,56M","1,40%"
"29.03.2012","93,55","95,75","96,42","93,40","200,28M","-2,46%"
"28.03.2012","95,91","97,46","98,15","95,40","223,09M","-1,92%"
"27.03.2012","97,79","100,47","100,94","97,65","164,81M","-2,19%"
"26.03.2012","99,98","98,09","100,30","98,04","145,02M","2,44%"
"23.03.2012","97,60","96,33","97,62","95,72","169,41M","1,67%"
"22.03.2012","96,00","97,98","98,84","95,84","174,68M","-2,24%"
"21.03.2012","98,20","98,88","99,45","97,42","169,41M","-0,29%"
"20.03.2012","98,49","99,80","100,09","98,02","136,88M","-1,18%"
"19.03.2012","99,67","100,93","101,63","98,63","165,10M","-0,51%"
"16.03.2012","100,18","100,99","101,17","99,51","155,86M","-0,47%"
"15.03.2012","100,65","102,45","103,00","100,30","273,84M","-2,58%"
"14.03.2012","103,32","101,80","103,85","101,80","244,65M","2,78%"
"13.03.2012","100,53","99,70","100,89","99,37","141,33M","1,45%"
"12.03.2012","99,09","99,14","100,35","98,38","183,13M","-0,48%"
"11.03.2012","99,57","99,60","99,98","99,33","54,82M","1,93%"
"07.03.2012","97,68","97,07","97,99","96,68","195,39M","0,32%"
"06.03.2012","97,37","101,76","101,76","97,12","258,95M","-4,82%"
"05.03.2012","102,30","101,80","103,30","101,32","150,58M","0,69%"
